,DATE,avalanche_sum,PRCP,SNWD,TMAX,TMIN,snow_diff_day,snow_diff_week,got_snow,prev_day_TMIN,prev_day_TMAX,min_below_freezing,max_above_freezing,min*max,avalanche_binary,Region_Ogden,Region_Provo,Region_Salt Lake,Region_Uintas,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6
67450,2020-01-21,1.0,0.2,79.0,34.0,25.0,1.0,-2.0,1,31.0,42.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
41262,2019-01-18,4.0,0.7,52.0,24.0,18.0,2.0,10.0,1,24.0,31.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
16171,2017-01-19,1.0,0.8,89.0,31.0,24.0,4.0,-5.0,1,25.0,39.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
67438,2020-01-17,4.0,1.0,89.0,30.0,11.0,12.0,24.0,1,29.0,39.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
48329,2016-01-20,1.0,0.14,0.0,41.0,34.0,0.0,0.0,0,29.0,41.0,0,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0
38976,2013-01-25,3.0,0.0,41.0,32.0,28.0,-1.0,0.0,0,28.0,35.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
38172,2011-01-06,1.0,0.0,63.0,33.0,16.0,-1.0,-8.0,0,10.0,26.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
16547,2018-01-21,1.0,0.1,30.0,26.0,15.0,-1.0,6.0,0,16.0,27.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
63275,2012-01-02,4.0,0.0,27.0,49.0,36.0,0.0,1.0,0,24.0,42.0,0,1,0,True,0,0,1,0,0,0,0,0,0,0,0,0
38172,2011-01-06,1.0,0.0,63.0,33.0,16.0,-1.0,-8.0,0,10.0,26.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
66339,2018-01-07,5.0,0.0,27.0,37.0,21.0,0.0,3.0,0,26.0,37.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
65383,2016-01-24,6.0,0.7,68.0,23.0,16.0,6.0,17.0,1,22.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
8638,2020-01-04,6.0,0.0,64.0,31.0,17.0,-2.0,9.0,0,17.0,27.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
24259,2017-01-24,1.0,0.1,99.0,29.0,18.0,-3.0,34.0,0,25.0,34.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
42033,2021-01-01,1.0,0.0,26.0,27.0,13.0,0.0,4.0,0,16.0,23.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
63841,2013-01-16,1.0,0.0,51.0,33.0,18.0,0.0,6.0,0,-2.0,22.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
66346,2018-01-10,11.0,1.0,36.0,34.0,18.0,5.0,13.0,1,33.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
66387,2018-01-26,1.0,0.5,44.0,20.0,13.0,3.0,10.0,1,16.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
22403,2012-01-25,0.0,0.0,35.0,39.0,21.0,-2.0,6.0,0,18.0,36.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
5556,2014-01-07,0.0,0.03,36.0,32.0,22.0,0.0,0.0,0,4.0,33.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
48687,2017-01-08,0.0,0.63,7.0,35.0,24.0,-1.0,4.0,0,2.0,27.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
15444,2015-01-30,0.0,0.1,41.0,38.0,30.0,0.0,2.0,0,27.0,38.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
13936,2011-01-04,0.0,0.0,79.0,22.0,12.0,-3.0,20.0,0,14.0,27.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
63286,2012-01-10,0.0,0.0,31.0,38.0,17.0,-2.0,4.0,0,29.0,45.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
64335,2014-01-16,0.0,0.0,45.0,40.0,27.0,-1.0,-3.0,0,24.0,36.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
39724,2015-01-03,0.0,0.0,43.0,20.0,13.0,0.0,-6.0,0,16.0,33.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
62792,2011-01-04,0.0,0.0,87.0,20.0,6.0,-3.0,1.0,0,8.0,28.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
39353,2014-01-17,0.0,0.0,45.0,34.0,20.0,0.0,6.0,0,17.0,33.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
5107,2013-01-14,0.0,0.0,56.0,4.0,-16.0,-2.0,7.0,0,-15.0,4.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
13562,2010-01-18,0.0,0.9,37.0,31.0,26.0,5.0,3.0,1,30.0,37.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
15443,2015-01-29,0.0,0.0,41.0,38.0,27.0,1.0,2.0,1,29.0,39.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
6628,2016-01-29,0.0,0.24,68.0,37.0,20.0,1.0,2.0,1,23.0,41.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
49420,2019-01-04,0.0,0.0,2.0,35.0,13.0,0.0,0.0,0,9.0,29.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
49819,2020-01-25,0.0,0.0,0.0,44.0,33.0,0.0,0.0,0,29.0,43.0,0,1,0,False,0,1,0,0,0,0,0,0,0,0,0,0
13942,2011-01-10,0.0,0.2,79.0,16.0,7.0,1.0,-3.0,1,6.0,17.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
40488,2017-01-02,0.0,0.2,48.0,18.0,8.0,5.0,1.0,1,14.0,28.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
64346,2014-01-27,0.0,0.0,40.0,30.0,18.0,0.0,-2.0,0,25.0,34.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
39732,2015-01-11,0.0,0.1,39.0,31.0,27.0,1.0,-3.0,1,29.0,37.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
62828,2011-01-29,0.0,0.0,91.0,40.0,29.0,-1.0,-6.0,0,32.0,48.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
15041,2014-01-02,0.0,0.1,26.0,38.0,27.0,1.0,-1.0,1,24.0,36.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
38967,2013-01-16,0.0,0.1,43.0,32.0,9.0,2.0,5.0,1,-3.0,15.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
47210,2013-01-28,0.0,0.16,2.0,39.0,23.0,2.0,-1.0,1,34.0,50.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
40524,2017-01-29,0.0,0.0,78.0,42.0,25.0,-2.0,0.0,0,13.0,28.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
46056,2010-01-10,0.0,0.0,4.0,36.0,17.0,0.0,0.0,0,17.0,33.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
5557,2014-01-08,0.0,0.66,43.0,25.0,21.0,7.0,8.0,1,22.0,32.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
25726,2021-01-02,0.0,0.0,19.0,33.0,20.0,0.0,-1.0,0,14.0,28.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
16529,2018-01-06,0.0,0.7,21.0,38.0,27.0,5.0,5.0,1,36.0,46.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
16932,2019-01-29,0.0,0.0,67.0,35.0,21.0,-1.0,-6.0,0,21.0,34.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
38205,2011-01-31,0.0,0.1,73.0,21.0,4.0,3.0,3.0,1,21.0,35.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
39367,2014-01-31,0.0,0.0,44.0,21.0,11.0,-1.0,2.0,0,18.0,23.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
24621,2018-01-17,0.0,0.0,12.0,35.0,16.0,0.0,0.0,0,20.0,41.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
24228,2017-01-02,0.0,0.0,37.0,28.0,16.0,0.0,1.0,0,10.0,34.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
49815,2020-01-21,0.0,0.21,0.0,42.0,37.0,0.0,0.0,0,25.0,43.0,0,1,0,False,0,1,0,0,0,0,0,0,0,0,0,0
15415,2015-01-01,0.0,0.0,38.0,32.0,13.0,-1.0,0.0,0,-2.0,25.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
16155,2017-01-07,0.0,0.4,69.0,28.0,16.0,0.0,14.0,0,-1.0,18.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
64884,2015-01-29,0.0,0.1,48.0,34.0,27.0,-1.0,-3.0,0,26.0,34.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
50173,2021-01-12,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0,16.0,36.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
16183,2017-01-26,0.0,0.3,129.0,22.0,8.0,0.0,40.0,0,10.0,26.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
15067,2014-01-26,0.0,0.0,36.0,39.0,27.0,0.0,-2.0,0,30.0,42.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
6543,2016-01-03,0.0,0.0,48.0,43.0,24.0,0.0,-8.0,0,12.0,34.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
38197,2011-01-23,0.0,0.0,71.0,27.0,11.0,-2.0,5.0,0,10.0,26.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
16928,2019-01-25,0.0,0.0,70.0,34.0,20.0,-1.0,-1.0,0,23.0,29.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
48698,2017-01-19,0.0,0.15,1.0,35.0,28.0,1.0,-1.0,1,17.0,41.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
15440,2015-01-26,0.0,0.0,38.0,56.0,39.0,0.0,-1.0,0,31.0,47.0,0,1,0,False,1,0,0,0,0,0,0,0,0,0,0,0
25738,2021-01-14,0.0,0.0,21.0,38.0,18.0,-1.0,-1.0,0,30.0,47.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
17276,2020-01-03,0.0,0.0,46.0,32.0,22.0,-1.0,2.0,0,22.0,26.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
62798,2011-01-10,0.0,0.0,87.0,10.0,-1.0,-1.0,-3.0,0,1.0,16.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
24990,2019-01-14,0.0,0.0,42.0,31.0,7.0,0.0,-6.0,0,12.0,26.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
17665,2021-01-19,0.0,0.0,31.0,30.0,17.0,0.0,1.0,0,18.0,31.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
62830,2011-01-31,0.0,0.3,98.0,22.0,8.0,8.0,5.0,1,22.0,36.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
23509,2015-01-17,0.0,0.0,25.0,39.0,21.0,0.0,3.0,0,19.0,42.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
23121,2014-01-04,0.0,0.0,24.0,31.0,12.0,1.0,1.0,1,19.0,44.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
48691,2017-01-12,0.0,0.23,2.0,45.0,34.0,1.0,-7.0,1,35.0,47.0,0,1,0,False,0,1,0,0,0,0,0,0,0,0,0,0
17659,2021-01-13,0.0,0.0,30.0,37.0,24.0,0.0,-1.0,0,25.0,39.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
40893,2018-01-25,0.0,0.5,47.0,31.0,14.0,2.0,12.0,1,18.0,38.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
41237,2019-01-01,0.0,0.0,37.0,24.0,-8.0,-2.0,4.0,0,-6.0,11.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
25367,2020-01-16,0.0,0.1,45.0,42.0,13.0,-1.0,3.0,0,14.0,30.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
40512,2017-01-19,0.0,0.3,69.0,30.0,21.0,2.0,-12.0,1,26.0,38.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
41637,2020-01-01,0.0,1.2,51.0,26.0,18.0,8.0,6.0,1,10.0,24.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
38950,2013-01-01,0.0,0.0,43.0,26.0,3.0,-1.0,0.0,0,1.0,17.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
48324,2016-01-15,0.0,0.12,1.0,37.0,29.0,1.0,1.0,1,28.0,41.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
15445,2015-01-31,0.0,0.0,41.0,40.0,26.0,0.0,3.0,0,30.0,38.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
46809,2012-01-07,0.0,0.08,1.0,45.0,32.0,1.0,1.0,1,25.0,50.0,0,1,0,False,0,1,0,0,0,0,0,0,0,0,0,0
5586,2014-01-22,0.0,0.0,46.0,33.0,18.0,0.0,-9.0,0,18.0,44.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
46060,2010-01-14,0.0,0.0,3.0,39.0,28.0,0.0,-1.0,0,25.0,52.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
23150,2014-01-31,0.0,0.0,35.0,34.0,17.0,-1.0,4.0,0,22.0,35.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
25366,2020-01-15,0.0,0.0,46.0,30.0,14.0,-2.0,7.0,0,23.0,36.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
15049,2014-01-10,0.0,0.6,35.0,32.0,19.0,2.0,10.0,1,19.0,28.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
47188,2013-01-06,0.0,0.0,5.0,17.0,4.0,0.0,-2.0,0,0.0,17.0,1,0,0,False,0,1,0,0,0,0,0,0,0,0,0,0
49804,2020-01-10,0.0,0.03,0.0,35.0,23.0,0.0,-2.0,0,28.0,41.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
17277,2020-01-04,0.0,0.0,46.0,38.0,23.0,0.0,3.0,0,22.0,32.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
64332,2014-01-13,0.0,0.2,49.0,26.0,19.0,-2.0,15.0,0,15.0,25.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
62179,2010-01-17,0.0,0.0,30.0,40.0,27.0,0.0,-3.0,0,31.0,44.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
24248,2017-01-18,0.0,0.0,64.0,29.0,7.0,-1.0,-6.0,0,3.0,25.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
42036,2021-01-04,0.0,0.1,28.0,33.0,21.0,1.0,1.0,1,20.0,26.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
14674,2013-01-01,0.0,0.0,33.0,21.0,6.0,-2.0,7.0,0,5.0,16.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
14331,2012-01-31,0.0,0.0,60.0,35.0,23.0,-1.0,-3.0,0,25.0,36.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
5581,2014-01-17,0.0,0.0,52.0,37.0,17.0,0.0,1.0,0,18.0,36.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
49806,2020-01-12,0.0,0.08,1.0,36.0,29.0,1.0,0.0,1,22.0,43.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
47190,2013-01-08,0.0,0.0,5.0,34.0,16.0,0.0,-2.0,0,4.0,22.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
7055,2017-01-13,0.0,0.05,85.0,29.0,16.0,-1.0,11.0,0,18.0,24.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
23514,2015-01-22,0.0,0.0,25.0,31.0,8.0,0.0,0.0,0,11.0,31.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
9292,2021-01-20,0.0,0.0,33.0,34.0,14.0,0.0,0.0,0,12.0,29.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
24631,2018-01-27,0.0,0.0,16.0,31.0,17.0,0.0,0.0,0,18.0,45.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
50171,2021-01-10,0.0,0.0,0.0,39.0,25.0,0.0,-1.0,0,24.0,38.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
38569,2012-01-08,0.0,0.0,30.0,25.0,11.0,0.0,2.0,0,9.0,25.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
17284,2020-01-11,0.0,1.1,60.0,24.0,18.0,7.0,14.0,1,9.0,22.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
25753,2021-01-25,0.0,0.0,31.0,32.0,12.0,0.0,10.0,0,22.0,33.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
16527,2018-01-04,0.0,0.0,16.0,47.0,34.0,0.0,-2.0,0,30.0,45.0,0,1,0,False,1,0,0,0,0,0,0,0,0,0,0,0
4668,2012-01-30,0.0,0.0,60.0,32.0,20.0,0.0,0.0,0,4.0,34.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
49074,2018-01-30,0.0,0.0,0.0,60.0,32.0,0.0,-1.0,0,27.0,51.0,0,1,0,False,0,1,0,0,0,0,0,0,0,0,0,0
46462,2011-01-30,0.0,0.0,0.0,53.0,28.0,0.0,0.0,0,19.0,41.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
15442,2015-01-28,0.0,0.5,40.0,39.0,29.0,0.0,1.0,0,33.0,47.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
46439,2011-01-08,0.0,0.0,3.0,28.0,13.0,0.0,-1.0,0,14.0,30.0,1,0,0,False,0,1,0,0,0,0,0,0,0,0,0,0
47187,2013-01-05,0.0,0.0,5.0,17.0,0.0,0.0,-2.0,0,-1.0,15.0,1,0,0,False,0,1,0,0,0,0,0,0,0,0,0,0
6627,2016-01-28,0.0,0.0,67.0,41.0,23.0,-5.0,-1.0,0,15.0,39.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
40135,2016-01-29,0.0,0.4,59.0,32.0,23.0,5.0,8.0,1,25.0,40.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
64871,2015-01-18,0.0,0.0,54.0,44.0,32.0,0.0,6.0,0,19.0,40.0,0,1,0,False,0,0,1,0,0,0,0,0,0,0,0,0
23870,2016-01-12,0.0,0.1,35.0,23.0,4.0,-1.0,3.0,0,4.0,27.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
8084,2019-01-13,0.0,0.0,49.0,34.0,12.0,0.0,-6.0,0,14.0,32.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
64886,2015-01-31,0.0,0.0,51.0,37.0,23.0,1.0,0.0,1,29.0,34.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
68068,2021-01-21,0.0,0.0,32.0,35.0,25.0,-1.0,1.0,0,21.0,35.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
64334,2014-01-15,0.0,0.0,46.0,36.0,24.0,-1.0,5.0,0,21.0,34.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
23862,2016-01-04,0.0,0.6,30.0,38.0,17.0,0.0,-4.0,0,10.0,30.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
50181,2021-01-20,0.0,0.0,0.0,50.0,21.0,0.0,0.0,0,27.0,46.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
49063,2018-01-19,0.0,0.0,0.0,56.0,38.0,0.0,0.0,0,30.0,55.0,0,1,0,False,0,1,0,0,0,0,0,0,0,0,0,0
41663,2020-01-22,0.0,0.4,58.0,27.0,20.0,2.0,-4.0,1,25.0,33.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
15065,2014-01-24,0.0,0.0,36.0,41.0,25.0,0.0,-3.0,0,20.0,33.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
41661,2020-01-20,0.0,0.0,57.0,38.0,24.0,-2.0,-5.0,0,18.0,39.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
14676,2013-01-03,0.0,0.0,32.0,30.0,14.0,-1.0,-7.0,0,9.0,24.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
39352,2014-01-16,0.0,0.0,45.0,33.0,17.0,-2.0,5.0,0,18.0,31.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
7091,2017-01-26,0.0,0.2,126.0,16.0,6.0,4.0,46.0,1,8.0,13.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
4575,2012-01-10,0.0,0.0,24.0,38.0,22.0,0.0,2.0,0,5.0,42.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
13559,2010-01-15,0.0,0.0,32.0,38.0,20.0,-1.0,-3.0,0,23.0,34.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
22764,2013-01-13,0.0,0.0,25.0,10.0,-9.0,0.0,3.0,0,-2.0,15.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
48696,2017-01-17,0.0,0.0,0.0,33.0,16.0,0.0,-3.0,0,24.0,33.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
16153,2017-01-05,0.0,0.0,71.0,15.0,-4.0,-1.0,15.0,0,10.0,29.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
15046,2014-01-07,0.0,0.0,25.0,37.0,23.0,0.0,-1.0,0,13.0,32.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
16550,2018-01-24,0.0,0.0,29.0,37.0,27.0,0.0,5.0,0,18.0,32.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
14678,2013-01-05,0.0,0.0,31.0,37.0,20.0,-1.0,-5.0,0,21.0,35.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
9286,2021-01-14,0.0,0.0,33.0,33.0,15.0,0.0,-3.0,0,26.0,38.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
23493,2015-01-01,0.0,0.0,27.0,22.0,-1.0,-1.0,3.0,0,-11.0,11.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
48313,2016-01-04,0.0,0.0,3.0,41.0,23.0,-1.0,-1.0,0,17.0,36.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
24242,2017-01-12,0.0,0.1,70.0,37.0,22.0,0.0,21.0,0,29.0,35.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
5126,2013-01-29,0.0,0.68,76.0,13.0,7.0,14.0,27.0,1,5.0,17.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
17279,2020-01-06,0.0,0.0,48.0,30.0,20.0,-1.0,5.0,0,21.0,30.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
38570,2012-01-09,0.0,0.0,30.0,38.0,24.0,0.0,3.0,0,11.0,25.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
7608,2018-01-23,0.0,0.1,44.0,26.0,14.0,-1.0,13.0,0,2.0,22.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
24620,2018-01-16,0.0,0.0,12.0,41.0,20.0,0.0,-1.0,0,20.0,38.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
24996,2019-01-17,0.0,1.6,52.0,40.0,26.0,4.0,7.0,1,13.0,33.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
8116,2019-01-28,0.0,0.0,80.0,26.0,17.0,0.0,-11.0,0,18.0,31.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
9294,2021-01-22,0.0,0.26,36.0,30.0,20.0,3.0,3.0,1,18.0,32.0,1,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0
62826,2011-01-27,0.0,0.0,93.0,41.0,22.0,-1.0,0.0,0,20.0,35.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
39355,2014-01-19,0.0,0.0,43.0,43.0,28.0,-1.0,-9.0,0,23.0,42.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
62796,2011-01-08,0.0,0.0,85.0,33.0,15.0,0.0,-9.0,0,29.0,44.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
39362,2014-01-26,0.0,0.0,41.0,32.0,23.0,0.0,-2.0,0,24.0,37.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
4563,2012-01-01,0.0,0.0,25.0,42.0,11.0,1.0,2.0,1,11.0,41.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
24627,2018-01-23,0.0,0.0,14.0,26.0,8.0,-1.0,2.0,0,10.0,31.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
7599,2018-01-19,0.0,0.02,30.0,44.0,22.0,-1.0,-3.0,0,24.0,49.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
38202,2011-01-28,0.0,0.0,69.0,44.0,28.0,0.0,-3.0,0,20.0,37.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
48704,2017-01-25,0.0,0.23,6.0,31.0,23.0,3.0,6.0,1,25.0,35.0,1,0,0,False,0,1,0,0,0,0,0,0,0,0,0,0
67437,2020-01-16,0.0,0.9,77.0,39.0,29.0,1.0,11.0,1,13.0,33.0,1,1,1,False,0,0,1,0,0,0,0,0,0,0,0,0
48693,2017-01-14,0.0,0.0,1.0,36.0,31.0,0.0,-7.0,0,31.0,36.0,1,1,1,False,0,1,0,0,0,0,0,0,0,0,0,0
14305,2012-01-05,0.0,0.0,19.0,45.0,36.0,0.0,0.0,0,33.0,47.0,0,1,0,False,1,0,0,0,0,0,0,0,0,0,0,0
16896,2019-01-03,0.0,0.0,31.0,32.0,16.0,-2.0,-2.0,0,7.0,23.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
25361,2020-01-10,0.0,0.0,41.0,26.0,11.0,-1.0,4.0,0,27.0,43.0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0
41259,2019-01-15,0.0,0.1,40.0,31.0,21.0,0.0,-4.0,0,18.0,36.0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
37761,2010-01-15,0.0,0.0,31.0,38.0,15.0,-1.0,-2.0,0,18.0,29.0,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0
21640,2010-01-18,0.0,0.6,27.0,40.0,30.0,2.0,0.0,1,23.0,41.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
17666,2021-01-20,0.0,0.1,32.0,35.0,24.0,1.0,2.0,1,17.0,30.0,1,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0
